2024-11-21 10:56:46,338 INFO    SenderThread:274281 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-11-21 10:56:46,526 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: python_packages
2024-11-21 10:56:46,527 DEBUG   SenderThread:274281 [sender.py:send_request():406] send_request: python_packages
2024-11-21 10:56:46,528 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: stop_status
2024-11-21 10:56:46,528 DEBUG   SenderThread:274281 [sender.py:send_request():406] send_request: stop_status
2024-11-21 10:56:46,533 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: internal_messages
2024-11-21 10:56:46,729 INFO    Thread-17 :274281 [dir_watcher.py:_on_file_modified():288] file/dir modified: /homes/tsommariva/neumeta/wandb/run-20241121_105639-x505krzh/files/conda-environment.yaml
2024-11-21 10:56:46,729 INFO    Thread-17 :274281 [dir_watcher.py:_on_file_created():271] file/dir created: /homes/tsommariva/neumeta/wandb/run-20241121_105639-x505krzh/files/wandb-metadata.json
2024-11-21 10:56:46,729 INFO    Thread-17 :274281 [dir_watcher.py:_on_file_created():271] file/dir created: /homes/tsommariva/neumeta/wandb/run-20241121_105639-x505krzh/files/requirements.txt
2024-11-21 10:56:46,808 DEBUG   SenderThread:274281 [sender.py:send():379] send: telemetry
2024-11-21 10:56:46,917 INFO    wandb-upload_0:274281 [upload_job.py:push():131] Uploaded file /tmp/tmp4rnrssnfwandb/z6ascg49-wandb-metadata.json
2024-11-21 10:56:47,737 INFO    Thread-17 :274281 [dir_watcher.py:_on_file_created():271] file/dir created: /homes/tsommariva/neumeta/wandb/run-20241121_105639-x505krzh/files/output.log
2024-11-21 10:56:49,742 INFO    Thread-17 :274281 [dir_watcher.py:_on_file_modified():288] file/dir modified: /homes/tsommariva/neumeta/wandb/run-20241121_105639-x505krzh/files/output.log
2024-11-21 10:56:51,568 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: status_report
2024-11-21 10:56:51,744 INFO    Thread-17 :274281 [dir_watcher.py:_on_file_modified():288] file/dir modified: /homes/tsommariva/neumeta/wandb/run-20241121_105639-x505krzh/files/output.log
2024-11-21 10:56:53,745 INFO    Thread-17 :274281 [dir_watcher.py:_on_file_modified():288] file/dir modified: /homes/tsommariva/neumeta/wandb/run-20241121_105639-x505krzh/files/output.log
2024-11-21 10:56:55,747 INFO    Thread-17 :274281 [dir_watcher.py:_on_file_modified():288] file/dir modified: /homes/tsommariva/neumeta/wandb/run-20241121_105639-x505krzh/files/output.log
2024-11-21 10:56:56,766 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: status_report
2024-11-21 10:56:57,748 INFO    Thread-17 :274281 [dir_watcher.py:_on_file_modified():288] file/dir modified: /homes/tsommariva/neumeta/wandb/run-20241121_105639-x505krzh/files/output.log
2024-11-21 10:57:01,530 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: stop_status
2024-11-21 10:57:01,531 DEBUG   SenderThread:274281 [sender.py:send_request():406] send_request: stop_status
2024-11-21 10:57:01,535 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: internal_messages
2024-11-21 10:57:02,739 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: status_report
2024-11-21 10:57:07,740 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: status_report
2024-11-21 10:57:12,748 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: status_report
2024-11-21 10:57:13,761 INFO    Thread-17 :274281 [dir_watcher.py:_on_file_modified():288] file/dir modified: /homes/tsommariva/neumeta/wandb/run-20241121_105639-x505krzh/files/config.yaml
2024-11-21 10:57:16,529 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: stop_status
2024-11-21 10:57:16,530 DEBUG   SenderThread:274281 [sender.py:send_request():406] send_request: stop_status
2024-11-21 10:57:16,572 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: internal_messages
2024-11-21 10:57:18,793 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: status_report
2024-11-21 10:57:23,794 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: status_report
2024-11-21 10:57:28,795 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: status_report
2024-11-21 10:57:31,529 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: stop_status
